stationId,locationId,facilityType,station_name,address,device_count,open_time,update_time
100839,500839,3,平谷区·国家电网汽车充电站(北京市平谷区南张岱村充电站),北京市北京市平谷区东高村镇南张岱村委会停车场内,8,00:00-24:00,2019/7/26
100840,500840,4,平谷区·国家电网汽车充电站(北京市平谷区国泰公共充电站),北京市北京市平谷区文化北街13号国泰百货平谷店地面停车场047,4,00:00-24:00,2019/7/26
100841,500841,2,平谷区·国家电网汽车充电站(北京市平谷区城北水乡公共充电站),北京市北京市平谷区王辛庄镇放光东路3号,2,00:00-24:00,2019/7/26
100842,500842,2,平谷区·国家电网汽车充电站(北京市平谷区夏各庄供电所公共充电,北京市北京市平谷区夏各庄镇夏贤路与S32京平高速交叉口东南100米,1,00:00-24:00,2019/7/26
100843,500843,2,平谷区·国家电网汽车充电站(北京市平谷区夏各庄桃园仙居民俗饭,北京市北京市平谷区纪太务大北街185号桃园仙居民俗饭店地面停车场,1,00:00-24:00,2019/7/26
100844,500844,2,平谷区·国家电网汽车充电站(北京市平谷区大东沟村充电站),北京市北京市平谷区大东沟村委会北侧公共停车场,3,00:00-24:00,2019/7/26
100845,500845,2,平谷区·国家电网汽车充电站(北京市平谷区大兴庄镇政府公共充电,北京市北京市平谷区顺福街81号大兴庄镇政府南侧地面停车场,6,00:00-24:00,2019/7/26
100846,500846,2,平谷区·国家电网汽车充电站(北京市平谷区大华山镇挂甲峪村公共,北京市北京市平谷区挂甲峪村停车场,3,00:00-24:00,2019/7/26
100847,500847,1,平谷区·国家电网汽车充电站(北京市平谷区实利德公司公共充电站,北京市北京市平谷区实利德机电公司院内停车场,4,00:00-24:00,2019/7/26
100848,500848,2,平谷区·国家电网汽车充电站(北京市平谷区山东庄镇敬老院南),北京市北京市平谷区山东庄镇小北关东环路4号(南大街2号),3,00:00-24:00,2019/7/26
100849,500849,2,平谷区·国家电网汽车充电站(北京市平谷区峪口),北京市北京市平谷区峪口镇政府西,3,00:00-24:00,2019/7/26
100850,500850,2,平谷区·国家电网汽车充电站(北京市平谷区峪口新村东区公共充电,北京市北京市平谷区密三路峪口新村小区东区,10,00:00-24:00,2019/7/26
100851,500851,2,平谷区·国家电网汽车充电站(北京市平谷区峪口杨家桥村公共充电,北京市北京市平谷区峪口杨家桥村公共充电点,8,00:00-24:00,2019/7/26
100852,500852,1,平谷区·国家电网汽车充电站(北京市平谷区峪口禽业孵化场充电站,北京市北京市平谷区峪口禽业孵化场内部地面停车场,10,00:00-24:00,2019/7/26
100853,500853,1,平谷区·国家电网汽车充电站(北京市平谷区峪口镇中侨村公共充电,北京市北京市平谷区峪口镇中桥村北侧广场,2,00:00-24:00,2019/7/26
100854,500854,2,平谷区·国家电网汽车充电站(北京市平谷区峪口镇政府公共充电站,北京市北京市平谷区利源祥市政公共快充站,4,00:00-24:00,2019/7/26
100855,500855,2,平谷区·国家电网汽车充电站(北京市平谷区平谷体育中心),北京市北京市平谷区平谷区体育中心西路东地面停车场,8,00:00-24:00,2019/7/26
100856,500856,2,平谷区·国家电网汽车充电站(北京市平谷区平谷体育中心公共充电,北京市北京市平谷区平谷区体育中心西侧,1,00:00-24:00,2019/7/26
100857,500857,3,平谷区·国家电网汽车充电站(北京市平谷区张岱辛撞村充电站),北京市北京市平谷区东高村镇张岱辛撞村委会停车场内,4,00:00-24:00,2019/7/26
100858,500858,3,平谷区·国家电网汽车充电站(北京市平谷区新城滨河森林公园北侧,北京市北京市平谷区平谷新城滨河森林公园停车场,1,00:00-24:00,2019/7/26
100859,500859,4,平谷区·国家电网汽车充电站(北京市平谷区新城滨河森林公园南侧,北京市北京市平谷区东高村镇前台头村公共停车场,1,00:00-24:00,2019/7/26
100860,500860,3,平谷区·国家电网汽车充电站(北京市平谷区星宇昊家具城公共充电,北京市北京市平谷区星宇昊公司马昌营地面停车场,6,00:00-24:00,2019/7/26
100861,500861,2,平谷区·国家电网汽车充电站(北京市平谷区欣江峰建材公共充电站,北京市北京市平谷区欣江峰建材公司院内停车场,12,00:00-24:00,2019/7/26
100862,500862,1,平谷区·国家电网汽车充电站(北京市平谷区湖洞水景区公共充电站,北京市北京市平谷区平谷区黄松峪野生植物园对面,3,00:00-24:00,2019/7/26
100863,500863,1,平谷区·国家电网汽车充电站(北京市平谷区熊儿寨老泉公园公共充,北京市北京市平谷区熊儿寨乡老泉公园停车场,4,00:00-24:00,2019/7/26
100864,500864,3,平谷区·国家电网汽车充电站(北京市平谷区金海湖镇政府公共充电,北京市北京市平谷区韩庄南街111号地面停车场,4,00:00-24:00,2019/7/26
100865,500865,2,平谷区·国家电网汽车充电站(北京市平谷区首创悦洳汇小区充电站,北京市北京市平谷区大兴庄镇首创悦洳汇小区院内南侧停车场,2,00:00-24:00,2019/7/26
100866,500866,4,平谷区·国家电网汽车充电站(北京市平谷区马坊),北京市北京市平谷区马坊供电所东侧,3,00:00-24:00,2019/7/26
100867,500867,3,平谷区·国家电网汽车充电站(北京市平谷区马坊开发区东区充电站,北京市北京市平谷区马坊开发东区永丰余家纸公司南侧公共地面停车场,1,00:00-24:00,2019/7/26
100868,500868,2,平谷区·国家电网汽车充电站(北京市平谷区马坊开发区西区充电站,北京市北京市平谷区马坊开发西区真金昌汽车科技公司东侧公共地面停车场,1,00:00-24:00,2019/7/26
100869,500869,2,平谷区·国家电网汽车充电站(北京市平谷区马坊镇首城汇景湾公共,北京市北京市平谷区马坊镇梨首城汇景湾东侧地面停车场,1,00:00-24:00,2019/7/26
100870,500870,3,平谷区·国家电网汽车充电站(北京市平谷区马昌营),北京市北京市平谷区马昌营镇海子村东,4,00:00-24:00,2019/7/26
100871,500871,2,平谷区·国家电网汽车充电站(北京市平谷区马昌营昌盛机械厂公共,北京市北京市平谷区昌盛机械厂(马昌营小学东),1,00:00-24:00,2019/7/26
100872,500872,2,平谷区·国家电网汽车充电站(北京市平谷区黑水湾桃花大舞台公共,北京市北京市平谷区黑水湾桃花大舞台停车场内,4,00:00-24:00,2019/7/26
100873,500873,2,平谷区·国家电网汽车充电站(夏各庄东桥),北京市北京市平谷区京平高速南太务收费站出口地面停车场,3,00:00-24:00,2019/7/26
100874,500874,2,平谷区·国家电网汽车充电站(平谷交通局),北京市北京市平谷区新平北路55号,4,00:00-24:00,2019/7/26
100875,500875,1,平谷区·国家电网汽车充电站(平谷大街),北京市北京市平谷区大街平房原家具城停车场(临近九九之家宾馆),10,00:00-24:00,2019/7/26
100876,500876,3,平谷区·国家电网汽车充电站(平谷金海湖供电所),北京市北京市平谷区胡靠路金海湖坝前广场停车场,1,00:00-24:00,2019/7/26
100877,500877,2,平谷区·国家电网汽车充电站(起亚中德兴旺4S店),北京市北京市平谷区起亚汽车4S店停车场,8,00:00-24:00,2019/7/26
100878,500878,1,平谷区·国家电网汽车充电站(镇罗营村民委员会),北京市北京市平谷区文化广场内(东侧),4,00:00-24:00,2019/7/26
100879,500879,3,平谷区·奥动换电(平谷东高村站),北京市北京市平谷区东夏路与平三路交叉口东320米,1,00:00-24:00,2019/7/26
100880,500880,2,平谷区·小鹏超级充电站(小鹏S4超快充北京平谷南环路站),北京市北京市平谷区平谷镇泃河西路6号维达北方纸业(北京)有限公司,3,00:00-24:00,2019/7/26
100881,500881,2,平谷区·小麦电站汽车充电站(紫贵御园小区-南区地下车库-37,北京市北京市平谷区南定福东路180号,1,00:00-24:00,2019/7/26
100882,500882,3,平谷区·平方原家具城充电站,北京市北京市平谷区平翔路46号,2,00:00-24:00,2019/7/26
100883,500883,2,平谷区·平谷区交通局驾校充电站,北京市北京市平谷区平谷南街交通局驾校院内,2,00:00-24:00,2019/7/26
100884,500884,1,平谷区·开迈斯汽车充电站(北京市金海湖国际会展中心站),北京市北京市平谷区金海湖镇金海湖国际会展中心,4,00:00-24:00,2019/7/26
100885,500885,1,平谷区·快电(天蝎座卫星超能舱北京中信金陵酒店),北京市北京市平谷区上季路与上镇路交叉口西300米,6,00:00-24:00,2019/7/26
100886,500886,2,平谷区·捷顺充汽车充电站(梧桐浅山嘉园),北京市北京市平谷区夏各庄镇中国铁建梧桐浅山,2,00:00-24:00,2019/7/26
100887,500887,2,平谷区·新电途汽车充电站(利嘉充电站(平谷区齐各庄快充站)),北京市北京市平谷区星光市集停车场,3,00:00-24:00,2019/7/26
100888,500888,2,平谷区·新电途汽车充电站(平谷区速来航宇街充电站),北京市北京市平谷区航宇街14号,1,00:00-24:00,2019/7/26
100889,500889,2,平谷区·新电途汽车充电站(电莫愁锐E空间超级充电站),北京市北京市平谷区兴谷街道中关村软件园领昱锐E空间产业园,4,00:00-24:00,2019/7/26
100890,500890,3,平谷区·新电途汽车充电站(随手充北京天润香墅湾充电站),北京市北京市平谷区平谷镇天润·香墅湾1号东区,1,00:00-24:00,2019/7/26
100891,500891,2,平谷区·昆仑网电汽车充电站(中国石油北京远升加油站充电站),北京市北京市平谷区林荫南街3号,10,00:00-24:00,2019/7/26
100892,500892,1,平谷区·星星充电汽车充电站(平谷充电站),北京市北京市平谷区马坊工业园区397号,3,00:00-24:00,2019/7/26
100893,500893,1,平谷区·星星充电汽车充电站(平谷大华山充电站),北京市北京市平谷区大华山镇平关路北京市平谷区大华山中心小学,6,00:00-24:00,2019/7/26
100894,500894,1,平谷区·星星充电汽车充电站(星星充电-北京金海湖国际会展中心,北京市北京市平谷区金海湖镇北京金海湖国际会展中心,2,00:00-24:00,2019/7/26
100895,500895,2,平谷区·星星充电汽车充电站(星星充电-平谷-联东U谷平谷科技,北京市北京市平谷区平和街与平兴街交叉口东,4,00:00-24:00,2019/7/26
100896,500896,4,平谷区·星星充电汽车充电站(星星充电-平谷区建设西街速能超充,北京市北京市平谷区平谷镇博苑幼儿园东南(建设西街),4,00:00-24:00,2019/7/26
100897,500897,4,平谷区·星星充电汽车充电站(星星充电-平谷区建设西街速能超充,北京市北京市平谷区建设西街11号,1,00:00-24:00,2019/7/26
100898,500898,2,平谷区·星星充电汽车充电站(星星充电-平谷大华山北公园充电站,北京市北京市平谷区大华山镇平关路,2,00:00-24:00,2019/7/26
100899,500899,2,平谷区·星星充电汽车充电站(星星充电-建设大厦内部充电站),北京市北京市平谷区滨河街道龙文教育(国泰校区)建设大厦,4,00:00-24:00,2019/7/26
100900,500900,1,平谷区·星星充电汽车充电站(龙门服务区承德方向),北京市北京市平谷区承廊高速,3,00:00-24:00,2019/7/26
100901,500901,4,平谷区·春宇智充汽车充电站(北京市平谷区烤局充电站),北京市北京市平谷区谷丰路与北环路交叉路口烤局儿烧烤涮自助,6,00:00-24:00,2019/7/26
100902,500902,2,平谷区·春雨充电站,北京市北京市平谷区校园路32号,3,00:00-24:00,2019/7/26
100903,500903,4,平谷区·智停易充超级充电站(金海湖服务区·华为超充技术支持),北京市北京市平谷区金海湖镇,4,00:00-24:00,2019/7/26
100904,500904,2,平谷区·比亚迪闪充汽车充电站(比亚迪北京瑞鹏鸿达),北京市北京市平谷区东高村镇平三路比亚迪汽车王朝网,4,00:00-24:00,2019/7/26
100905,500905,3,平谷区·汇景湾北区6号车位充电桩,北京市北京市平谷区梨羊路5号院,6,00:00-24:00,2019/7/26
100906,500906,2,平谷区·汽车充电站,北京市北京市平谷区杨家桥路27号,6,00:00-24:00,2019/7/26
100907,500907,2,平谷区·汽车充电站(充电桩咔咔电姆北京市平谷区蔳蔳垂钓园),北京市北京市平谷区顺平路1号,3,00:00-24:00,2019/7/26
100908,500908,3,平谷区·汽车充电站(公共站平谷电动车四期优易充小站),北京市北京市平谷区兴谷路66号,1,00:00-24:00,2019/7/26
100909,500909,3,平谷区·汽车充电站(平谷万达广场站),北京市北京市平谷区平谷大街39号,8,00:00-24:00,2019/7/26
100910,500910,3,平谷区·汽车充电站(蔚来充电),北京市北京市平谷区金河北街与环马北街交叉口东南80米,6,00:00-24:00,2019/7/26
100911,500911,2,平谷区·汽车充电站(金海湖服务区),北京市北京市平谷区S3105承廊高速与金海湖服务区交叉口西北100米,4,00:00-24:00,2019/7/26
100912,500912,2,平谷区·海尔汽车充电站(万德福小区),北京市北京市平谷区德福广场9号楼1层兴业银行前面地上停车场,4,00:00-24:00,2019/7/26
100913,500913,4,平谷区·海尔汽车充电站(北大市场),北京市北京市平谷区新平北路43号北大市场停车场,3,00:00-24:00,2019/7/26
100914,500914,2,平谷区·海尔汽车充电站(钨丝邦创意工厂),北京市北京市平谷区新平北路77号,8,00:00-24:00,2019/7/26
100915,500915,3,平谷区·润诚达充电站(上宅客运站),北京市北京市平谷区平蓟路与胡靠路支线交叉口西180米,1,00:00-24:00,2019/7/26
100916,500916,1,平谷区·滴滴充电充电站(平谷大街),北京市北京市平谷区平谷大街与谷丰路交叉口东320米,3,00:00-24:00,2019/7/26
100917,500917,2,平谷区·滴滴充电充电站(联东U谷平谷科技园A1),北京市北京市平谷区平翔路与后罗庄北路交叉口东南240米,6,00:00-24:00,2019/7/26
100918,500918,1,平谷区·滴滴充电充电站(联东U谷平谷科技园A2),北京市北京市平谷区平翔路与后罗庄北路交叉口东南240米,6,00:00-24:00,2019/7/26
100919,500919,2,平谷区·滴滴充电汽车充电站(北京平谷锐E空间充电站),北京市北京市平谷区锐E空间产业园,6,00:00-24:00,2019/7/26
100920,500920,4,平谷区·滴滴充电汽车充电站(绿谷超充站怡馨家园充电站),北京市北京市平谷区滨河街道文化北街4-4号道路停车位,6,00:00-24:00,2019/7/26
100921,500921,1,平谷区·特斯拉目的地充电站(北京壹隅千寻民宿-多品牌可用)(,北京市北京市平谷区马昌营镇王各庄东大寺西街291号,8,00:00-24:00,2019/7/26
100922,500922,2,平谷区·特斯拉目的地充电站(北京平谷万达锦华酒店目的地充电站,北京市北京市平谷区体育中心西路3号院3号楼地面停车场,12,00:00-24:00,2019/7/26
100923,500923,1,平谷区·特斯拉超级充电站(北京平谷万达广场),北京市北京市平谷区兴古街道丰东路31号院平谷万达广场地上车位/入口谷丰东路,6,00:00-24:00,2019/7/26
100924,500924,2,平谷区·特斯拉超级充电站(北京平谷云间coffee)(暂停营,北京市北京市平谷区夏各庄镇夏各庄内环南路99号院1号-(南山路云间COFFEE)地上停车场,6,00:00-24:00,2019/7/26
100925,500925,3,平谷区·特斯拉超级充电站(平谷万德福广场),北京市北京市平谷区迎宾街1号院19号楼地下B1停车场BHGMall华联购物中心路西,2,00:00-24:00,2019/7/26
100926,500926,3,平谷区·特来电充电站(北京华联商厦BHG平谷店),北京市北京市平谷区渔阳地区办事处迎宾街1号院22号楼北京华联BHG Mall(平谷店)地下停车场,2,00:00-24:00,2019/7/26
100927,500927,2,平谷区·特来电汽车充电站(特来电马坊充电站),北京市北京市平谷区英府路12号停车场,4,00:00-24:00,2019/7/26
100928,500928,4,平谷区·理想超级充电站(理想超充站北京锐E空间产业园),北京市北京市平谷区兴谷街道碰碰捌24小时自助台球锐E空间产业园,8,00:00-24:00,2019/7/26
100929,500929,2,平谷区·电动汽车充电站(普洛斯东河路店),北京市北京市平谷区陆港北二街与陆港东一路交叉口西100米,4,00:00-24:00,2019/7/26
100930,500930,1,平谷区·绿行共享充电桩,"北京市北京市平谷区毛官营村委南街,十字路口东50米,路北",3,00:00-24:00,2019/7/26
100931,500931,2,平谷区·能效邻里共享汽车充电站(北京联东U谷平谷双创产业园),北京市北京市平谷区马坊镇金马北街55号院,3,00:00-24:00,2019/7/26
100932,500932,1,平谷区·能效邻里共享汽车充电站(大旺务能效充电桩),"北京市北京市平谷区东高村镇大旺务村第四社区党支部,赵爱军百货商店对面,251号",6,00:00-24:00,2019/7/26
100933,500933,2,平谷区·能效邻里共享汽车充电站(王各庄能效充电桩),北京市北京市平谷区毛官营路与王各庄环路交叉口,3,00:00-24:00,2019/7/26
100934,500934,2,平谷区·能效邻里共享汽车充电站(能效刘),北京市北京市平谷区老水塔停车场,3,00:00-24:00,2019/7/26
100935,500935,3,平谷区·蔚景云汽车充电站(北京市平谷平旺街联东U谷充电站),北京市北京市平谷区王辛庄镇平旺街联东U谷(建设中),2,00:00-24:00,2019/7/26
100936,500936,2,平谷区·蔚景云汽车充电站(汇景湾6号院251车位),北京市北京市平谷区马坊镇金河北街6号首城汇景湾东区6号院251车位,3,00:00-24:00,2019/7/26
100937,500937,3,平谷区·蔚景云汽车充电站(融科充电站北京大渔不见山精品民宿),北京市北京市平谷区山东庄镇大渔·不见山精品民宿平谷桃花海,1,00:00-24:00,2019/7/26
100938,500938,2,平谷区·蔚景云汽车充电站(融科充电站北京清月民宿),北京市北京市平谷区山东庄镇木北云间平谷桃花海,2,00:00-24:00,2019/7/26
100939,500939,2,平谷区·蔚来能源汽车充电站(北京平谷航宇北街),北京市北京市平谷区航宇北街3号东院,2,00:00-24:00,2019/7/26
100940,500940,3,平谷区·蔚来能源目的地充电站(内部使用北京中石化平谷培训中心,北京市北京市平谷区中国石化北京石油平谷培训中心,4,00:00-24:00,2019/7/26
100941,500941,2,平谷区·西长峪村委会充电站,北京市北京市平谷区西牛角峪路46号,1,00:00-24:00,2019/7/26
100942,500942,4,平谷区·迎宾超充站,北京市北京市平谷区枫尚奥特莱斯停车场,10,00:00-24:00,2019/7/26
100943,500943,4,平谷区·进充星满汽车充电桩,北京市北京市平谷区兴谷东路10号,1,00:00-24:00,2019/7/26
100944,500944,2,平谷区·进充星满汽车充电站,北京市北京市平谷区上纸寨西路25号(上纸寨实验学校南50米停车场内),4,00:00-24:00,2019/7/26
100945,500945,2,平谷区·逸安启超级充电站(北京平谷万达),北京市北京市平谷区兴谷街道谷丰东路31号院北京平谷万达广场地上停车场,1,00:00-24:00,2019/7/26
100946,500946,2,平谷区·隆瑞三优(平谷918路充电站),北京市北京市平谷区平谷南街丙2号,8,00:00-24:00,2019/7/26
100947,500947,2,平谷区·隆瑞三优超级充电站(隆瑞三优平谷852超级充电站),北京市北京市平谷区新平北路22-1号,2,00:00-24:00,2019/7/26
100948,500948,1,平谷区·马坊镇英城小学充电站,北京市北京市平谷区洼里东路1号,6,00:00-24:00,2019/7/26
100949,500949,3,平谷区·驴充充汽车充电站(刘家沟),北京市北京市平谷区金海湖(地区)镇X025(环湖路)北京山禾悦民宿,2,00:00-24:00,2019/7/26
100950,500950,2,平谷区·驴充充汽车充电站(北京塔洼人家),北京市北京市平谷区塔洼人家度假村(塔洼路南)塔洼村,1,00:00-24:00,2019/7/26
100951,500951,2,平谷区·驴充充汽车充电站(北京市挚友航空飞行营地),北京市北京市平谷区金海湖镇东上营村北京市挚友航空飞行营地精灵飞行精灵露营精灵房车营地,2,00:00-24:00,2019/7/26
100952,500952,2,平谷区·驴充充汽车充电站(平谷瑞丰花园),北京市北京市平谷区X909辅路平谷瑞丰花园,8,00:00-24:00,2019/7/26
100953,500953,1,延庆区·中国铁塔汽车充电站(北京延庆石河营东社区充电站),北京市北京市延庆区区石河营东路,1,00:00-24:00,2019/7/26
100954,500954,2,延庆区·云快充充电站(延庆区万达广场快充电站),北京市北京市延庆区园隆西街与新龙南街交叉口西80米,1,00:00-24:00,2019/7/26
100955,500955,2,延庆区·云快充充电站(延庆大浮坨160kW快充站),北京市北京市延庆区妫川路与S3801京礼高速入口交叉口东北460米,10,00:00-24:00,2019/7/26
100956,500956,2,延庆区·云快充充电站(智创新能源延庆区充电站),北京市北京市延庆区延庆区大榆树镇宗家营村村民委员会北侧170米,4,00:00-24:00,2019/7/26
100957,500957,2,延庆区·云快充汽车充电站(世园充电站),北京市北京市延庆区康庄镇小丰营村,4,00:00-24:00,2019/7/26
100958,500958,2,延庆区·云快充汽车充电站(东王化小区公牛充电站),北京市北京市延庆区天成中路1号院,2,00:00-24:00,2019/7/26
100959,500959,2,延庆区·云快充汽车充电站(八里祥居快充站),北京市北京市延庆区延庆镇八里庄村八里祥居农家院,4,00:00-24:00,2019/7/26
100960,500960,2,延庆区·云快充汽车充电站(利嘉百泉街道办事处)(不对外开放),北京市北京市延庆区鸿川北路与益祥北街交叉口东100米,1,00:00-24:00,2019/7/26
100961,500961,2,延庆区·云快充汽车充电站(北京延庆医药大厦充电站),北京市北京市延庆区东外大街99号后院,4,00:00-24:00,2019/7/26
100962,500962,2,延庆区·云快充汽车充电站(北京邮电大学世纪学院),北京市北京市延庆区北京邮电大学世纪学院学思楼西侧130米,4,00:00-24:00,2019/7/26
100963,500963,2,延庆区·云快充汽车充电站(南菜园北二区充电站),北京市北京市延庆区菜园南街延庆区第四小学西南98米,2,00:00-24:00,2019/7/26
100964,500964,2,延庆区·云快充汽车充电站(客顺利隆充电站),北京市北京市延庆区京银路与018县道交叉口东40米,1,00:00-24:00,2019/7/26
100965,500965,2,延庆区·云快充汽车充电站(康庄小区12号楼充电站),北京市北京市延庆区康张路与康元路交叉口西南260米,2,00:00-24:00,2019/7/26
100966,500966,2,延庆区·云快充汽车充电站(延庆区井庄镇政府充电站),北京市北京市延庆区井庄镇政府院内,2,00:00-24:00,2019/7/26
100967,500967,2,延庆区·云快充汽车充电站(延庆簸箕营充电站),北京市北京市延庆区大榆树镇簸萁营村,8,00:00-24:00,2019/7/26
100968,500968,2,延庆区·云快充汽车充电站(悦安居6号楼充电站),"北京市北京市延庆区高塔西街悦安居小区内,新白庙路1号院-10号楼北221米",3,00:00-24:00,2019/7/26
100969,500969,2,延庆区·云快充汽车充电站(智能空间充电站),北京市北京市延庆区井庄镇艾官营村二区59号,3,00:00-24:00,2019/7/26
100970,500970,2,延庆区·云快充汽车充电站(望山居充电站),北京市北京市延庆区井庄碓臼石,3,00:00-24:00,2019/7/26
100971,500971,2,延庆区·云快充汽车充电站(格兰山水二期南区18号楼充电站),北京市北京市延庆区高塔街与玉皇阁大街交叉口东北160米,3,00:00-24:00,2019/7/26
100972,500972,2,延庆区·云快充汽车充电站(泰安北区充电站),北京市北京市延庆区龙顺路与延琉路交叉口南160米,8,00:00-24:00,2019/7/26
100973,500973,2,延庆区·云快充汽车充电站(温泉西里充电站),北京市北京市延庆区高塔路格兰山水二期-南区温泉西里21号楼,1,00:00-24:00,2019/7/26
100974,500974,2,延庆区·云快充汽车充电站(湖南北区11号楼),北京市北京市延庆区功德巷与妫水南街交叉口东北240米,1,00:00-24:00,2019/7/26
100975,500975,2,延庆区·云快充汽车充电站(湖南小区充电站),北京市北京市延庆区湖北东路与师范路交叉口西200米,2,00:00-24:00,2019/7/26
100976,500976,2,延庆区·云快充目的地充电站(云来电八达岭丽枫酒店充电站),北京市北京市延庆区216省道与南山环线交叉口西160米,4,00:00-24:00,2019/7/26
100977,500977,2,延庆区·云快充目的地充电站(云来电八达岭尊弘国际酒店充电站),北京市北京市延庆区八达岭镇西拨子丽枫酒店,3,00:00-24:00,2019/7/26
100978,500978,2,延庆区·云快充目的地充电站(云来电博园雅居4号院5号楼充电站,北京市北京市延庆区博园雅居4号院5号楼,1,00:00-24:00,2019/7/26
100979,500979,2,延庆区·云快充目的地充电站(云来电博园雅居4号院车库入口充电,北京市北京市延庆区延庆镇博园中路博园雅居4号院地下车库入口,3,00:00-24:00,2019/7/26
100980,500980,2,延庆区·云快充目的地充电站(云来电博园雅居6号院充电站),北京市北京市延庆区延庆镇博园雅居六号院八号楼地库,3,00:00-24:00,2019/7/26
100981,500981,2,延庆区·云快充目的地充电站(云来电大吉祥充电站),北京市北京市延庆区四海镇大吉祥村,3,00:00-24:00,2019/7/26
100982,500982,2,延庆区·云快充目的地充电站(云来电天成家园北充电站),北京市北京市延庆区沈家营镇天成家园北区西门,4,00:00-24:00,2019/7/26
100983,500983,2,延庆区·云快充目的地充电站(云来电天成家园南区东墙充电站),北京市北京市延庆区沈家营镇天成家园南区23号楼东墙,2,00:00-24:00,2019/7/26
100984,500984,2,延庆区·云快充目的地充电站(云来电汇金元民宿充电站),北京市北京市延庆区延庆镇王泉营村汇金元农家乐,8,00:00-24:00,2019/7/26
100985,500985,2,延庆区·云快充目的地充电站(云来电石峡充电站),北京市北京市延庆区八达岭镇石峡村停车场,3,00:00-24:00,2019/7/26
100986,500986,2,延庆区·云快充目的地充电站(云来电那一方酒店充电站),北京市北京市延庆区北京那一方民宿停车场,1,00:00-24:00,2019/7/26
100987,500987,2,延庆区·云快充目的地充电站(刘斌堡小学),北京市北京市延庆区刘斌堡小学内部停车场,2,00:00-24:00,2019/7/26
100988,500988,2,延庆区·云快充目的地充电站(利嘉充电站延庆区百泉街道上都首府,北京市北京市延庆区延庆区S232,2,00:00-24:00,2019/7/26
100989,500989,2,延庆区·云快充目的地充电站(利嘉充电站延庆区百泉街道利嘉总部,北京市北京市延庆区北京市妫水南街1号利嘉集团,3,00:00-24:00,2019/7/26
100990,500990,2,延庆区·云快充目的地充电站(利嘉充电站延庆区百泉街道南辛堡4,北京市北京市延庆区汇川街9号,3,00:00-24:00,2019/7/26
100991,500991,2,延庆区·云快充目的地充电站(小河屯1号充电站),北京市北京市延庆区北京市延庆区京银路延庆区北京今天晚安民宿(延庆休闲度假区3号店)东南,3,00:00-24:00,2019/7/26
100992,500992,2,延庆区·云快充目的地充电站(延庆里炮村充电站),北京市北京市延庆区延庆里炮村,3,00:00-24:00,2019/7/26
100993,500993,2,延庆区·云快充目的地充电站(智创新能源延庆区大榆树镇社区卫生,北京市北京市延庆区北京中医医院延庆医院大榆树院区,2,00:00-24:00,2019/7/26
100994,500994,2,延庆区·云快充目的地充电站(智创新能源延庆区张山营卫生院充电,北京市北京市延庆区张山营镇张山营卫生服务中心,10,00:00-24:00,2019/7/26
100995,500995,2,延庆区·云快充目的地充电站(智创新能源延庆区永宁镇盛世营村陶,北京市北京市延庆区永宁镇盛世营村,4,00:00-24:00,2019/7/26
100996,500996,2,延庆区·云快充超级充电站(阪泉服务区超级充电站出京),北京市北京市延庆区阪泉服务区,12,00:00-24:00,2019/7/26
100997,500997,4,延庆区·云来电下花园村西土窑焖烤停车场汽车充电站,北京市北京市延庆区下花园村村委会西侧190米,3,00:00-24:00,2019/7/26
100998,500998,2,延庆区·云来电垂钓园汽车充电站,北京市北京市延庆区龙聚山庄垂钓园,1,00:00-24:00,2019/7/26
100999,500999,3,延庆区·依威能源汽车充电站(文成国际综合商务中心-B1停车场,北京市北京市延庆区延庆镇东外大街49号,8,00:00-24:00,2019/7/26
101000,501000,2,延庆区·依威能源汽车充电站(碧桂园·世奥龙鼎3号地南区),北京市北京市延庆区北京市百泉街道百泉街29号,3,00:00-24:00,2019/7/26
101001,501001,1,延庆区·利嘉充电站(延庆区大庄科乡政府站),北京市北京市延庆区昌赤路,10,00:00-24:00,2019/7/26
101002,501002,2,延庆区·利嘉充电站(延庆区大庄科乡解字石村站),北京市北京市延庆区解字石村红色驿站停车场,4,00:00-24:00,2019/7/26
101003,501003,1,延庆区·利嘉新能源汽车充电站(利嘉充电站延庆区利嘉百泉街道办,北京市北京市延庆区区鸿川北路6号院2号楼,2,00:00-24:00,2019/7/26
101004,501004,2,延庆区·利嘉新能源汽车充电站(利嘉充电站延庆区康庄商业街停车,北京市北京市延庆区康庄三街康庄三街停车场,3,00:00-24:00,2019/7/26
101005,501005,2,延庆区·利嘉新能源汽车充电站(利嘉充电站延庆区百泉街道利嘉总,北京市北京市延庆区区妫水南街1号,4,00:00-24:00,2019/7/26
101006,501006,2,延庆区·利嘉新能源汽车充电站(利嘉充电站延庆区香水园街道万达,北京市北京市延庆区延庆区新城街,2,00:00-24:00,2019/7/26
101007,501007,2,延庆区·利嘉新能源汽车充电站(利嘉充电站张山营镇辉煌国际南门,北京市北京市延庆区京银路与西五里营路交叉口西南480米辉煌国际度假区,2,00:00-24:00,2019/7/26
101008,501008,4,延庆区·利嘉新能源汽车充电站(利嘉充电站永宁镇政府超充站),北京市北京市延庆区小后街9号,10,00:00-24:00,2019/7/26
101009,501009,3,延庆区·利嘉智充充电站(北京邮电大学世纪学院充电站),北京市北京市延庆区庄祥街与康庄大道交叉口东北220米,10,00:00-24:00,2019/7/26
