sessionId,kwhTotal,charging_fees,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
900049816,6.97,0.53,0015-04-08 14:03:15,0015-04-08 16:51:31,14,16,2.804676,Wed,android,45460701,102010,502010,1,3,0,0,1,0,0,0,0
900049819,6.64,0.00,0015-01-20 02:13:48,0015-01-20 03:08:41,2,3,0.914892,Tues,ios,36577046,101160,501160,0,2,0,1,0,0,0,0,0
900049824,1.83,0.00,0015-04-24 10:50:52,0015-04-24 12:31:02,10,12,1.669709,Fri,ios,81295434,102331,502331,1,3,0,0,0,0,1,0,0
900049826,5.36,0.00,0015-06-30 17:00:43,0015-06-30 18:29:45,17,18,1.484136,Tues,ios,20223076,102856,502856,1,2,0,1,0,0,0,0,0
900049827,7.56,0.00,0015-04-29 18:02:01,0015-04-29 22:18:21,18,22,4.272324,Wed,android,59913566,102279,502279,1,4,0,0,1,0,0,0,0
900049833,5.45,0.00,0015-09-16 08:27:47,0015-09-16 11:59:31,8,11,3.529019,Wed,ios,82574821,102685,502685,1,2,0,0,1,0,0,0,0
900049834,7.73,0.00,0015-04-25 19:01:06,0015-04-25 20:41:15,19,20,1.669371,Sat,ios,98345808,102762,502762,1,2,0,0,0,0,0,1,0
900049842,4.26,0.00,0014-11-28 17:20:14,0014-11-28 20:24:27,17,20,3.070345,Fri,ios,72089215,100750,500750,1,4,0,0,0,0,1,0,0
900049847,9.05,0.00,0015-07-06 17:41:52,0015-07-06 21:53:05,17,21,4.187063,Mon,ios,46667907,100099,500099,0,1,1,0,0,0,0,0,0
900049849,6.98,0.00,0015-09-29 18:24:27,0015-09-30 02:06:37,18,2,7.702918,Tues,ios,82888443,101909,501909,0,2,0,1,0,0,0,0,0
900049852,5.23,0.00,0015-08-29 11:35:10,0015-08-29 11:47:34,11,11,0.206741,Sat,android,98345808,102331,502331,1,3,0,0,0,0,0,1,0
900049860,7.16,0.58,0015-07-26 06:10:45,0015-07-26 08:06:41,6,8,1.932421,Sun,android,77337576,100033,500033,0,4,0,0,0,0,0,0,1
900049863,3.42,0.00,0015-07-19 14:06:47,0015-07-19 15:56:52,14,15,1.834781,Sun,ios,62013982,102701,502701,0,4,0,0,0,0,0,0,1
900049871,7.42,0.00,0015-09-27 12:06:23,0015-09-27 15:25:06,12,15,3.311982,Sun,ios,49842677,102113,502113,1,2,0,0,0,0,0,0,1
900049874,6.69,0.00,0015-09-26 21:49:09,0015-09-27 00:55:13,21,0,3.101338,Sat,ios,78908148,100969,500969,1,2,0,0,0,0,0,1,0
900049881,4.20,0.00,0014-12-28 18:43:53,0014-12-28 22:05:32,18,22,3.360861,Sun,android,11794969,102503,502503,1,2,0,0,0,0,0,0,1
900049882,7.89,0.00,0014-11-22 06:55:45,0014-11-22 09:53:20,6,9,2.959866,Sat,android,46009656,101684,501684,0,1,0,0,0,0,0,1,0
900049889,4.92,0.00,0015-03-03 11:39:44,0015-03-03 13:26:48,11,13,1.784455,Tues,ios,74962356,100519,500519,1,2,0,1,0,0,0,0,0
900049893,5.31,0.97,0015-07-17 11:29:24,0015-07-17 13:56:16,11,13,2.448019,Fri,ios,13429629,102743,502743,1,2,0,0,0,0,1,0,0
900049901,2.56,0.00,0015-06-23 11:31:06,0015-06-23 13:30:58,11,13,1.997893,Tues,ios,53617138,101244,501244,0,2,0,1,0,0,0,0,0
900049908,0.30,0.00,0015-04-22 20:42:02,0015-04-23 00:47:03,20,0,4.083643,Wed,ios,32751774,101274,501274,0,4,0,0,1,0,0,0,0
900049909,7.29,0.00,0014-12-13 06:43:06,0014-12-13 08:46:22,6,8,2.054612,Sat,android,59574735,100915,500915,1,3,0,0,0,0,0,1,0
900049917,5.56,0.00,0015-01-18 08:45:27,0015-01-18 11:11:39,8,11,2.436743,Sun,ios,41743155,101258,501258,0,1,0,0,0,0,0,0,1
900049924,4.53,0.00,0015-06-13 08:47:34,0015-06-13 11:34:03,8,11,2.774964,Sat,android,51574192,100621,500621,0,4,0,0,0,0,0,1,0
900049932,6.39,0.00,0014-12-05 15:15:22,0014-12-05 15:26:46,15,15,0.190084,Fri,ios,69043489,100299,500299,1,2,0,0,0,0,1,0,0
900049937,7.93,0.00,0015-01-25 12:41:02,0015-01-25 15:33:53,12,15,2.880922,Sun,android,52294400,102596,502596,1,3,0,0,0,0,0,0,1
900049945,8.14,0.00,0014-12-04 20:33:14,0014-12-04 23:38:29,20,23,3.087729,Thurs,android,41493375,101800,501800,0,1,0,0,0,1,0,0,0
900049953,6.50,0.00,0015-01-06 14:26:25,0015-01-06 16:12:50,14,16,1.773714,Tues,ios,55119227,100519,500519,1,2,0,1,0,0,0,0,0
900049958,7.81,0.00,0015-01-19 22:45:55,0015-01-20 02:48:15,22,2,4.038923,Mon,android,24113232,101729,501729,0,2,1,0,0,0,0,0,0
900049960,9.07,0.00,0015-03-31 11:52:27,0015-03-31 14:40:01,11,14,2.792908,Tues,ios,19555569,102259,502259,1,2,0,1,0,0,0,0,0
900049965,0.30,0.00,0015-07-08 18:36:57,0015-07-08 22:30:00,18,22,3.884435,Wed,ios,61572947,102502,502502,1,2,0,0,1,0,0,0,0
900049971,6.27,0.00,0015-03-28 12:43:15,0015-03-28 15:22:02,12,15,2.646585,Sat,ios,93202560,100861,500861,0,2,0,0,0,0,0,1,0
900049974,8.09,0.00,0015-04-29 12:17:37,0015-04-29 14:41:51,12,14,2.404097,Wed,ios,89085702,102845,502845,1,3,0,0,1,0,0,0,0
900049979,6.89,0.00,0015-03-11 11:11:49,0015-03-11 14:42:01,11,14,3.503597,Wed,ios,46009656,100261,500261,1,4,0,0,1,0,0,0,0
900049983,8.33,0.00,0015-03-13 09:40:59,0015-03-13 12:41:36,9,12,3.010534,Fri,android,57882330,100664,500664,1,3,0,0,0,0,1,0,0
900049988,6.44,0.00,0014-12-16 08:08:46,0014-12-16 11:46:00,8,11,3.620634,Tues,ios,27476262,101101,501101,1,3,0,1,0,0,0,0,0
900049990,4.36,0.59,0015-05-19 20:59:58,0015-05-19 23:23:37,20,23,2.394430,Tues,ios,14996520,102800,502800,1,2,0,1,0,0,0,0,0
900049997,8.40,1.56,0015-04-17 10:24:30,0015-04-17 12:59:41,10,12,2.586516,Fri,android,47158353,101246,501246,1,2,0,0,0,0,1,0,0
900050005,12.31,0.00,0015-03-26 18:47:17,0015-03-27 01:11:30,18,1,6.403709,Thurs,android,74135952,102366,502366,1,3,0,0,0,1,0,0,0
900050006,4.31,0.00,0014-11-30 01:05:50,0014-11-30 04:18:30,1,4,3.211128,Sun,android,49842677,102318,502318,0,2,0,0,0,0,0,0,1
900050012,7.85,0.00,0015-02-26 09:37:15,0015-02-26 11:37:10,9,11,1.998787,Thurs,ios,51654506,101172,501172,1,4,0,0,0,1,0,0,0
900050020,1.56,0.00,0015-07-10 23:40:25,0015-07-11 02:40:45,23,2,3.005776,Fri,ios,17969193,101201,501201,1,1,0,0,0,0,1,0,0
900050028,7.04,0.00,0015-06-24 12:32:07,0015-06-24 14:14:52,12,14,1.712636,Wed,android,30296079,103015,503015,1,2,0,0,1,0,0,0,0
900050036,18.18,0.00,0015-10-01 17:59:42,0015-10-01 20:42:15,17,20,2.709255,Thurs,ios,46667907,102275,502275,0,4,0,0,0,1,0,0,0
900050040,2.22,0.00,0014-12-20 17:28:13,0014-12-20 18:51:27,17,18,1.387468,Sat,ios,88561539,103009,503009,1,4,0,0,0,0,0,1,0
900050047,4.07,0.00,0015-06-25 02:59:33,0015-06-25 04:19:58,2,4,1.340401,Thurs,ios,32445520,100382,500382,1,1,0,0,0,1,0,0,0
900050055,19.13,0.00,0015-07-16 11:35:14,0015-07-16 15:54:09,11,15,4.315345,Thurs,android,11299464,102241,502241,1,3,0,0,0,1,0,0,0
900050058,7.54,0.30,0015-04-13 04:49:26,0015-04-13 08:11:00,4,8,3.359542,Mon,ios,72512154,100533,500533,1,3,1,0,0,0,0,0,0
900050059,1.78,4.18,0015-04-23 13:48:15,0015-04-23 16:00:31,13,16,2.204621,Thurs,android,59574735,101882,501882,1,4,0,0,0,1,0,0,0
900050063,5.73,0.00,0015-06-29 20:43:31,0015-06-30 00:48:20,20,0,4.080399,Mon,ios,32070852,100361,500361,1,2,1,0,0,0,0,0,0
900050067,5.22,2.66,0014-12-17 21:02:57,0014-12-18 00:57:14,21,0,3.904787,Wed,android,32015313,101181,501181,0,2,0,0,1,0,0,0,0
900050074,5.22,0.00,0015-03-24 21:31:54,0015-03-25 02:06:21,21,2,4.574207,Tues,ios,74843010,101134,501134,1,2,0,1,0,0,0,0,0
900050082,7.42,0.00,0015-06-26 15:41:01,0015-06-26 19:18:04,15,19,3.617670,Fri,ios,76114467,101355,501355,0,2,0,0,0,0,1,0,0
900050090,4.88,0.00,0015-06-20 19:26:38,0015-06-20 21:20:00,19,21,1.889638,Sat,ios,95341173,100126,500126,0,2,0,0,0,0,0,1,0
900050092,5.40,0.00,0015-09-08 16:28:08,0015-09-08 20:28:08,16,20,4.000145,Tues,ios,43912439,101739,501739,1,2,0,1,0,0,0,0,0
900050099,6.44,0.44,0014-12-27 00:59:46,0014-12-27 02:51:39,0,2,1.864953,Sat,ios,20798838,102351,502351,1,1,0,0,0,0,0,1,0
900050102,6.50,0.00,0015-03-05 22:14:15,0015-03-06 01:39:03,22,1,3.413367,Thurs,ios,90692118,101218,501218,0,3,0,0,0,1,0,0,0
900050107,5.63,0.00,0015-06-07 08:06:51,0015-06-07 12:10:59,8,12,4.069035,Sun,ios,26240556,100739,500739,0,2,0,0,0,0,0,0,1
900050113,6.02,0.96,0014-12-28 08:26:43,0014-12-28 11:13:31,8,11,2.780014,Sun,android,79226345,102379,502379,1,1,0,0,0,0,0,0,1
900050116,7.35,0.66,0015-09-25 09:43:19,0015-09-25 13:59:15,9,13,4.265563,Fri,ios,27476262,100626,500626,1,2,0,0,0,0,1,0,0
900050120,5.56,0.00,0015-06-15 11:38:15,0015-06-15 13:58:06,11,13,2.331040,Mon,ios,30464676,100030,500030,0,2,1,0,0,0,0,0,0
900050124,6.45,0.00,0015-06-08 22:41:47,0015-06-09 04:36:09,22,4,5.906118,Mon,ios,19555569,102797,502797,0,1,1,0,0,0,0,0,0
900050126,1.00,0.00,0015-06-11 16:50:05,0015-06-11 19:55:16,16,19,3.086563,Thurs,ios,37359433,102514,502514,1,2,0,0,0,1,0,0,0
900050129,8.23,0.89,0015-04-10 22:19:12,0015-04-11 01:05:32,22,1,2.772432,Fri,android,24920478,100309,500309,0,2,0,0,0,0,1,0,0
900050137,8.10,0.00,0015-07-11 12:53:24,0015-07-11 15:26:59,12,15,2.559794,Sat,ios,41222907,101961,501961,1,2,0,0,0,0,0,1,0
900050141,4.83,0.00,0015-04-29 12:05:35,0015-04-29 15:46:00,12,15,3.673753,Wed,android,35330352,102291,502291,1,2,0,0,1,0,0,0,0
900050146,7.16,0.00,0015-05-18 17:10:00,0015-05-18 19:21:50,17,19,2.197433,Mon,ios,30296079,101157,501157,1,2,1,0,0,0,0,0,0
900050149,7.37,0.00,0015-01-22 23:39:15,0015-01-23 02:09:00,23,2,2.495846,Thurs,ios,68581656,102616,502616,1,3,0,0,0,1,0,0,0
900050155,5.22,0.00,0015-08-19 11:30:06,0015-08-19 13:02:44,11,13,1.543992,Wed,ios,51200507,101337,501337,0,1,0,0,1,0,0,0,0
900050156,3.49,0.26,0015-06-27 20:43:54,0015-06-27 22:25:23,20,22,1.691426,Sat,ios,81295434,101776,501776,0,3,0,0,0,0,0,1,0
900050158,7.56,0.00,0015-06-08 10:48:09,0015-06-08 14:12:26,10,14,3.404735,Mon,android,95596027,101580,501580,0,2,1,0,0,0,0,0,0
900050163,6.31,0.00,0015-01-30 09:43:02,0015-01-30 11:37:29,9,11,1.907612,Fri,android,90692118,101500,501500,1,4,0,0,0,0,1,0,0
900050165,5.54,0.89,0015-03-28 11:55:11,0015-03-28 14:17:34,11,14,2.373331,Sat,android,56715262,100279,500279,1,2,0,0,0,0,0,1,0
900050166,1.73,0.23,0015-06-21 17:39:38,0015-06-21 21:00:56,17,21,3.355190,Sun,ios,77373351,101981,501981,0,3,0,0,0,0,0,0,1
900050169,2.37,0.00,0015-03-16 08:49:07,0015-03-16 11:26:49,8,11,2.628448,Mon,ios,68581656,101376,501376,1,2,1,0,0,0,0,0,0
900050170,1.39,0.00,0014-12-09 12:27:22,0014-12-09 16:33:42,12,16,4.105647,Tues,android,17945919,102639,502639,0,2,0,1,0,0,0,0,0
900050176,8.00,0.00,0015-07-08 19:58:58,0015-07-08 23:03:33,19,23,3.076637,Wed,ios,33295482,102241,502241,1,3,0,0,1,0,0,0,0
900050182,3.54,0.00,0015-06-10 22:46:44,0015-06-11 01:46:04,22,1,2.989150,Wed,android,16763715,100761,500761,1,2,0,0,1,0,0,0,0
900050183,8.15,0.73,0015-08-28 12:13:46,0015-08-28 14:06:15,12,14,1.874745,Fri,android,46667907,101856,501856,1,2,0,0,0,0,1,0,0
900050184,7.38,0.00,0015-03-18 08:16:17,0015-03-18 10:57:26,8,10,2.685843,Wed,android,25628328,100535,500535,0,3,0,0,1,0,0,0,0
900050189,6.80,0.00,0014-12-23 22:48:40,0014-12-24 01:46:09,22,1,2.958060,Tues,ios,14996520,100788,500788,0,2,0,1,0,0,0,0,0
900050194,5.95,0.00,0014-12-15 17:40:20,0014-12-15 20:31:41,17,20,2.856052,Mon,android,59654824,100548,500548,1,1,1,0,0,0,0,0,0
900050195,5.76,0.00,0015-05-22 08:50:36,0015-05-22 15:03:15,8,15,6.210993,Fri,ios,59574735,102905,502905,1,4,0,0,0,0,1,0,0
900050203,2.36,0.00,0015-06-03 21:59:03,0015-06-04 00:58:58,21,0,2.998648,Wed,ios,10427670,100545,500545,0,4,0,0,1,0,0,0,0
900050211,1.17,0.00,0015-01-03 22:21:28,0015-01-04 03:07:25,22,3,4.765844,Sat,ios,66233970,100670,500670,0,2,0,0,0,0,0,1,0
900050213,5.62,0.00,0014-12-10 07:44:31,0014-12-10 08:15:49,7,8,0.521749,Wed,ios,10427670,101239,501239,1,2,0,0,1,0,0,0,0
900050217,5.17,1.45,0015-09-11 18:18:26,0015-09-11 20:43:22,18,20,2.415681,Fri,ios,27381843,101750,501750,0,2,0,0,0,0,1,0,0
900050218,5.36,0.00,0015-05-02 13:27:36,0015-05-02 15:08:47,13,15,1.686450,Sat,ios,92911698,102682,502682,1,1,0,0,0,0,0,1,0
900050224,4.38,0.00,0015-05-28 13:50:56,0015-05-28 16:55:07,13,16,3.069950,Thurs,ios,58140225,102598,502598,1,2,0,0,0,1,0,0,0
900050229,0.30,0.00,0015-06-27 17:22:23,0015-06-27 20:18:23,17,20,2.933521,Sat,ios,36970034,100299,500299,0,2,0,0,0,0,0,1,0
900050234,3.72,0.00,0015-05-12 19:57:26,0015-05-13 00:59:59,19,0,5.042702,Tues,ios,24114153,102017,502017,1,2,0,1,0,0,0,0,0
900050241,4.76,0.35,0015-06-10 20:04:49,0015-06-11 00:20:42,20,0,4.264934,Wed,android,58023207,102435,502435,0,2,0,0,1,0,0,0,0
900050244,8.40,0.00,0015-08-11 07:07:57,0015-08-11 13:16:48,7,13,6.147769,Tues,android,14996520,102535,502535,1,2,0,1,0,0,0,0,0
900050248,5.95,0.00,0014-11-22 09:32:09,0014-11-22 13:50:41,9,13,4.308993,Sat,ios,93139380,102547,502547,0,2,0,0,0,0,0,1,0
900050249,5.40,0.94,0015-09-29 20:42:47,0015-09-29 22:56:08,20,22,2.222658,Tues,ios,90546786,101257,501257,1,2,0,1,0,0,0,0,0
900050252,1.14,0.00,0015-08-14 08:33:38,0015-08-14 10:57:45,8,10,2.401959,Fri,ios,76114467,101150,501150,1,2,0,0,0,0,1,0,0
900050255,7.31,0.58,0015-09-03 16:12:10,0015-09-03 17:48:31,16,17,1.605895,Thurs,ios,28734154,101586,501586,1,4,0,0,0,1,0,0,0
900050258,2.90,0.00,0015-04-22 21:19:42,0015-04-23 00:52:35,21,0,3.548251,Wed,android,78908148,100817,500817,1,2,0,0,1,0,0,0,0
900050266,4.30,0.00,0015-03-26 15:45:40,0015-03-26 19:03:22,15,19,3.295003,Thurs,ios,23337841,102309,502309,1,2,0,0,0,1,0,0,0
900050270,1.04,0.00,0015-04-08 12:37:10,0015-04-08 15:39:23,12,15,3.037113,Wed,ios,90692118,101901,501901,0,2,0,0,1,0,0,0,0
900050271,3.64,0.39,0015-01-01 14:29:37,0015-01-01 16:46:13,14,16,2.276733,Thurs,android,58023207,101288,501288,1,2,0,0,0,1,0,0,0
900050274,5.23,0.00,0015-06-09 11:41:39,0015-06-09 13:33:52,11,13,1.870514,Tues,ios,90546786,102323,502323,1,2,0,1,0,0,0,0,0
900050275,3.62,0.00,0015-02-07 06:48:32,0015-02-07 09:40:42,6,9,2.869593,Sat,ios,45460701,100309,500309,1,2,0,0,0,0,0,1,0
900050276,0.30,0.00,0015-07-31 11:15:13,0015-07-31 14:02:24,11,14,2.786633,Fri,ios,77687225,101343,501343,1,2,0,0,0,0,1,0,0
900050282,6.17,0.00,0015-09-12 23:18:41,0015-09-13 01:51:06,23,1,2.540432,Sat,ios,59814212,101771,501771,1,3,0,0,0,0,0,1,0
900050289,5.38,0.00,0015-08-25 16:57:06,0015-08-25 19:29:59,16,19,2.548305,Tues,ios,43171206,101096,501096,0,2,0,1,0,0,0,0,0
900050296,3.57,0.00,0015-04-14 17:01:24,0015-04-14 17:57:53,17,17,0.941505,Tues,ios,95980995,101259,501259,1,3,0,1,0,0,0,0,0
900050298,3.90,0.00,0015-05-15 20:08:26,0015-05-16 01:00:12,20,1,4.862936,Fri,android,29309940,101017,501017,0,2,0,0,0,0,1,0,0
900050306,4.07,0.30,0015-08-02 11:48:07,0015-08-02 14:30:49,11,14,2.711774,Sun,android,40542619,100078,500078,0,4,0,0,0,0,0,0,1
900050307,7.48,0.00,0015-06-09 17:21:08,0015-06-09 20:49:54,17,20,3.479599,Tues,ios,94947534,100914,500914,1,2,0,1,0,0,0,0,0
900050315,6.83,2.54,0015-03-12 19:33:49,0015-03-12 21:50:53,19,21,2.284662,Thurs,ios,24408549,102727,502727,1,1,0,0,0,1,0,0,0
900050322,3.88,0.58,0015-09-18 12:14:05,0015-09-18 13:15:59,12,13,1.031698,Fri,android,77088033,102633,502633,0,2,0,0,0,0,1,0,0
900050323,4.36,0.00,0015-08-17 23:01:18,0015-08-18 01:21:53,23,1,2.343270,Mon,ios,76990973,102561,502561,0,2,1,0,0,0,0,0,0
900050330,5.28,0.00,0015-02-17 21:23:52,0015-02-18 00:40:41,21,0,3.280328,Tues,android,88561539,102063,502063,1,1,0,1,0,0,0,0,0
900050337,2.23,0.00,0015-02-09 13:40:45,0015-02-09 16:12:00,13,16,2.520853,Mon,android,48585042,100390,500390,0,2,1,0,0,0,0,0,0
900050342,5.76,0.00,0015-09-03 07:17:47,0015-09-03 10:30:53,7,10,3.218572,Thurs,ios,23337841,101262,501262,0,2,0,0,0,1,0,0,0
900050344,4.46,0.00,0014-12-16 22:45:31,0014-12-17 01:52:41,22,1,3.119719,Tues,ios,95411349,100564,500564,0,4,0,1,0,0,0,0,0
900050351,6.03,0.00,0014-11-30 07:43:10,0014-11-30 10:21:45,7,10,2.643142,Sun,ios,66233970,100602,500602,1,2,0,0,0,0,0,0,1
900050352,5.54,0.00,0015-03-01 19:34:19,0015-03-01 21:36:21,19,21,2.034145,Sun,android,90032275,102758,502758,1,2,0,0,0,0,0,0,1
900050358,4.87,0.00,0014-11-25 12:46:18,0014-11-25 15:48:14,12,15,3.032320,Tues,ios,50725917,102063,502063,0,1,0,1,0,0,0,0,0
900050364,8.67,0.00,0015-04-23 02:35:29,0015-04-23 05:18:17,2,5,2.713416,Thurs,ios,54714458,100317,500317,0,2,0,0,0,1,0,0,0
900050367,8.76,0.00,0015-09-06 15:36:01,0015-09-06 19:06:22,15,19,3.506058,Sun,ios,30018156,100469,500469,1,2,0,0,0,0,0,0,1
900050375,8.71,0.00,0015-03-17 15:49:30,0015-03-17 21:57:11,15,21,6.128070,Tues,android,18033840,101996,501996,1,2,0,1,0,0,0,0,0
900050383,6.89,2.13,0015-09-01 11:03:59,0015-09-01 13:56:35,11,13,2.876745,Tues,android,36768303,100702,500702,0,2,0,1,0,0,0,0,0
900050390,6.32,1.22,0014-12-21 20:00:39,0014-12-21 20:12:51,20,20,0.203406,Sun,android,46667907,101865,501865,1,1,0,0,0,0,0,0,1
900050397,10.16,0.00,0015-02-06 20:44:28,0015-02-07 03:25:32,20,3,6.684619,Fri,android,29937104,102600,502600,1,4,0,0,0,0,1,0,0
900050401,4.36,0.00,0015-05-04 18:51:33,0015-05-04 21:48:15,18,21,2.945019,Mon,ios,67512395,100194,500194,1,2,1,0,0,0,0,0,0
900050402,3.92,0.00,0015-02-27 16:24:58,0015-02-27 19:09:01,16,19,2.734351,Fri,ios,33295482,100080,500080,1,2,0,0,0,0,1,0,0
900050409,7.01,0.00,0015-03-22 19:15:22,0015-03-22 20:34:38,19,20,1.321202,Sun,ios,95980995,102600,502600,1,4,0,0,0,0,0,0,1
900050416,7.18,0.00,0015-08-12 20:23:47,0015-08-13 02:27:24,20,2,6.060503,Wed,ios,95236257,101562,501562,1,3,0,0,1,0,0,0,0
900050417,4.96,0.00,0015-01-06 08:13:55,0015-01-06 10:42:41,8,10,2.479646,Tues,ios,85775583,102633,502633,0,2,0,1,0,0,0,0,0
900050422,5.84,0.41,0015-07-01 13:24:59,0015-07-01 15:16:08,13,15,1.852653,Wed,android,85891378,102186,502186,1,3,0,0,1,0,0,0,0
900050423,6.60,0.00,0015-07-22 01:44:24,0015-07-22 05:51:20,1,5,4.115562,Wed,ios,97867440,102440,502440,1,3,0,0,1,0,0,0,0
900050425,7.92,0.00,0014-12-10 13:25:15,0014-12-10 15:51:58,13,15,2.445550,Wed,ios,77373351,101694,501694,0,4,0,0,1,0,0,0,0
900050426,5.51,0.00,0014-12-26 20:15:14,0014-12-26 23:05:20,20,23,2.835180,Fri,android,95980995,100983,500983,1,2,0,0,0,0,1,0,0
900050431,19.85,0.00,0015-06-15 21:24:46,0015-06-16 00:30:26,21,0,3.094698,Mon,ios,67892658,102998,502998,1,2,1,0,0,0,0,0,0
900050436,5.78,0.00,0015-07-06 12:36:50,0015-07-06 16:01:12,12,16,3.406173,Mon,ios,81295434,100302,500302,0,2,1,0,0,0,0,0,0
900050444,4.24,0.00,0015-03-20 19:14:51,0015-03-20 22:44:57,19,22,3.501889,Fri,ios,29165598,101703,501703,0,2,0,0,0,0,1,0,0
900050452,1.14,0.00,0015-01-16 16:24:02,0015-01-16 20:22:26,16,20,3.973546,Fri,ios,41222907,100226,500226,0,1,0,0,0,0,1,0,0
900050460,5.48,0.00,0015-05-03 07:02:25,0015-05-03 10:00:49,7,10,2.973516,Sun,ios,88728115,100473,500473,1,1,0,0,0,0,0,0,1
900050467,7.35,0.00,0015-07-07 07:01:14,0015-07-07 10:04:56,7,10,3.061923,Tues,ios,25025193,101321,501321,0,2,0,1,0,0,0,0,0
900050475,5.58,0.00,0015-06-04 10:37:05,0015-06-04 14:29:50,10,14,3.879380,Thurs,ios,10909503,100955,500955,1,2,0,0,0,1,0,0,0
900050477,7.46,0.00,0015-01-02 13:35:37,0015-01-02 14:53:40,13,14,1.300903,Fri,android,13626157,102013,502013,0,3,0,0,0,0,1,0,0
900050483,5.20,0.00,0015-06-20 10:52:14,0015-06-20 17:14:28,10,17,6.370717,Sat,ios,99405435,100710,500710,1,3,0,0,0,0,0,1,0
900050488,7.27,0.00,0015-06-01 18:22:06,0015-06-01 20:24:54,18,20,2.046743,Mon,ios,11538465,102785,502785,0,2,1,0,0,0,0,0,0
900050493,7.88,0.00,0015-07-16 17:38:49,0015-07-16 20:06:54,17,20,2.468114,Thurs,ios,10427670,102053,502053,1,3,0,0,0,1,0,0,0
900050496,0.84,0.00,0015-01-01 20:47:37,0015-01-01 23:17:58,20,23,2.505923,Thurs,android,52943937,102937,502937,1,2,0,0,0,1,0,0,0
900050502,2.09,1.70,0015-09-03 20:32:30,0015-09-03 21:17:52,20,21,0.756304,Thurs,android,71997609,102152,502152,0,2,0,0,0,1,0,0,0
900050506,5.66,0.00,0015-05-15 07:08:55,0015-05-15 09:40:39,7,9,2.528902,Fri,android,50725917,100500,500500,1,4,0,0,0,0,1,0,0
900050512,4.80,0.00,0015-04-15 05:34:35,0015-04-15 08:29:57,5,8,2.922838,Wed,android,43329956,102205,502205,1,2,0,0,1,0,0,0,0
900050513,6.60,2.84,0015-03-12 17:26:39,0015-03-12 20:01:27,17,20,2.580109,Thurs,ios,32015313,102235,502235,0,2,0,0,0,1,0,0,0
900050514,5.45,0.00,0015-01-07 08:23:12,0015-01-07 11:43:14,8,11,3.334015,Wed,ios,50986683,102996,502996,0,4,0,0,1,0,0,0,0
900050520,3.95,0.00,0015-03-02 15:05:33,0015-03-02 16:18:29,15,16,1.215785,Mon,android,50986683,102259,502259,1,2,1,0,0,0,0,0,0
900050528,6.06,0.00,0014-12-22 12:44:38,0014-12-22 15:37:09,12,15,2.875376,Mon,android,26618922,101848,501848,1,2,1,0,0,0,0,0,0
900050532,4.91,0.00,0015-02-10 20:15:05,0015-02-10 20:57:32,20,20,0.707527,Tues,ios,14996520,101587,501587,0,4,0,1,0,0,0,0,0
900050539,9.02,0.00,0014-12-21 17:31:19,0014-12-21 21:13:09,17,21,3.697253,Sun,ios,94947534,100309,500309,0,2,0,0,0,0,0,0,1
900050543,6.60,0.00,0015-07-24 12:00:32,0015-07-24 13:02:42,12,13,1.036217,Fri,ios,32751774,100293,500293,0,2,0,0,0,0,1,0,0
900050545,6.26,0.00,0014-12-24 19:38:51,0014-12-24 21:30:23,19,21,1.859030,Wed,ios,76855302,101739,501739,0,2,0,0,1,0,0,0,0
900050549,1.46,0.00,0015-08-28 16:42:37,0015-08-28 18:59:44,16,18,2.285327,Fri,ios,46009656,101509,501509,1,3,0,0,0,0,1,0,0
900050551,4.91,0.00,0015-04-27 09:02:29,0015-04-27 10:04:06,9,10,1.027128,Mon,ios,87444027,101124,501124,1,2,1,0,0,0,0,0,0
900050557,5.25,0.00,0015-03-17 17:49:58,0015-03-17 19:28:58,17,19,1.650231,Tues,ios,31896359,102290,502290,1,2,0,1,0,0,0,0,0
900050559,6.83,0.66,0015-02-23 22:39:46,0015-02-24 02:42:06,22,2,4.038936,Mon,ios,26098875,102735,502735,1,2,1,0,0,0,0,0,0
900050564,7.52,0.00,0014-12-08 19:59:40,0014-12-08 22:45:54,19,22,2.770659,Mon,ios,49765180,102186,502186,1,3,1,0,0,0,0,0,0
900050567,5.46,0.00,0015-02-14 07:31:54,0015-02-14 09:31:26,7,9,1.992346,Sat,ios,65722004,101750,501750,1,2,0,0,0,0,0,1,0
900050572,0.30,0.00,0015-06-13 08:28:58,0015-06-13 09:23:52,8,9,0.915115,Sat,android,82311172,102243,502243,0,3,0,0,0,0,0,1,0
900050578,8.26,0.00,0014-12-11 06:43:59,0014-12-11 07:53:01,6,7,1.150809,Thurs,android,26618922,100409,500409,1,2,0,0,0,1,0,0,0
900050586,1.59,0.14,0015-03-03 23:13:58,0015-03-04 00:19:49,23,0,1.097695,Tues,ios,10909503,100042,500042,1,2,0,1,0,0,0,0,0
900050587,6.86,0.00,0015-06-30 21:44:05,0015-07-01 00:30:04,21,0,2.766609,Tues,ios,76855302,102350,502350,1,2,0,1,0,0,0,0,0
900050589,5.44,4.02,0015-09-13 12:16:00,0015-09-13 14:34:37,12,14,2.310542,Sun,ios,13948892,102012,502012,1,1,0,0,0,0,0,0,1
